"Data Source","World Development Indicators",

"Last Updated Date","2020-09-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Lao PDR","LAO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2356948852539","95.4982986450195","91.4521179199219","117.844993591309","101.045852661133","103.112663269043","101.339141845703","117.715911865234","108.245811462402","145.890747070313","126.71607208252","89.5327606201172","101.452796936035","127.316787719727","132.038131713867","150.809829711914","154.803314208984","177.933731079102","","",
"Lebanon","LBN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1067.01257324219","1061.79675292969","934.465759277344","862.905395507813","859.089599609375","832.861328125","982.754089355469","1081.81652832031","1091.94274902344","1068.29333496094","1199.50085449219","1278.58251953125","1222.17541503906","1141.75170898438","1141.11938476563","1090.046875","1105.86242675781","1185.3271484375","","",
"Liberia","LBR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.348072052002","30.4340267181396","26.2172088623047","21.7057189941406","58.8685188293457","65.3606109619141","61.7841491699219","85.1052932739258","76.5461654663086","96.7820739746094","93.6015625","105.158767700195","105.147727966309","108.199371337891","119.411834716797","133.37971496582","123.036529541016","104.671043395996","","",
"Libya","LBY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696.500427246094","808.987060546875","852.310241699219","846.404541015625","693.556091308594","603.773376464844","605.276428222656","610.684387207031","561.990051269531","969.954833984375","958.132629394531","627.282470703125","","","","","","","","",
"St. Lucia","LCA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459.272705078125","473.564392089844","503.851776123047","517.230834960938","514.534790039063","534.403381347656","611.355529785156","633.818115234375","660.051513671875","667.954711914063","625.783569335938","682.960266113281","681.956665039063","710.354248046875","645.751342773438","620.547546386719","712.484680175781","662.313232421875","","",
"Latin America & Caribbean","LCN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","583.904155590776","617.006910527222","621.495358649359","633.782490247994","671.855177107204","713.220555798351","791.690100477021","860.271814406888","891.085727764794","947.389639761848","963.449983930256","1007.6337846116","1036.53202405144","1090.94250899982","1136.58521940627","1178.24405752216","1137.68485143623","1191.21151079298","","",
"Least developed countries: UN classification","LDC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.6717184382603","50.2571595603372","53.001636624777","58.7153579925717","65.1413541419742","70.0991962253537","78.4361988901049","85.1484005452215","87.9982392780231","93.9643662675771","92.9112109318521","95.034580905865","96.9603098987123","106.139349579195","112.516855181776","120.454034041081","122.649196430714","121.901166835795","","",
"Low income","LIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.4078712435624","54.3581663086865","58.5536713371639","65.0671622561285","70.3893025496568","76.387898527687","85.0529760594068","94.2525696744383","95.0794251583002","100.244196985332","98.7986594897158","99.1758302734529","94.9012527256431","99.7363556672849","103.496282439843","106.623964372435","109.112324738728","104.03985873052","","",
"Liechtenstein","LIE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.739501953125","217.969207763672","227.228485107422","212.684982299805","253.174240112305","264.555084228516","289.249481201172","312.620758056641","338.262451171875","368.988555908203","323.127532958984","341.711395263672","346.227142333984","407.501159667969","408.778503417969","465.891265869141","490.453979492188","503.563262939453","","",
"Lower middle income","LMC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6757818787392","110.251832633722","112.682754374982","121.859432766653","130.007594936335","139.735739553924","147.99716677456","157.012785118918","163.058981179697","173.332737274673","177.371143969048","184.046755310486","198.841193266386","223.043095299774","230.480867645624","247.771787331069","257.842957282931","273.074730980958","","",
"Low & middle income","LMY","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.018187046917","194.175833850364","202.434505560358","217.091377205032","232.017021823294","252.09313622702","276.55574548551","298.814504306829","322.718048486471","356.403902826298","365.267854473429","388.106841301988","416.243391812734","451.026462437387","478.690999672215","508.11282924273","529.577122578699","564.274604124369","","",
"Lesotho","LSO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.8508758544922","95.441780090332","87.7959289550781","87.2140350341797","88.4534225463867","84.3651351928711","99.7532424926758","149.722076416016","165.892959594727","197.258483886719","185.423751831055","224.66276550293","235.057464599609","255.939041137695","251.436248779297","246.443756103516","238.221694946289","265.540374755859","","",
"Late-demographic dividend","LTE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.445112696796","261.062777816834","286.837817613292","305.116724665633","328.753299681694","357.768709204141","398.416358325925","434.645674465692","492.368539336806","559.492965104059","577.024026891433","625.202983966877","688.307949107217","753.809471199914","809.209252714316","864.406456269091","909.044785158489","983.182189121297","","",
"Lithuania","LTU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","521.805297851563","565.025939941406","641.829406738281","742.174926757813","712.90625","811.57177734375","956.517761230469","1093.28723144531","1298.4619140625","1325.95227050781","1349.93884277344","1472.82690429688","1542.19482421875","1629.12182617188","1738.96765136719","1861.50952148438","1999.078125","2132.60913085938","","",
"Luxembourg","LUX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3286.677734375","3603.9833984375","3979.25366210938","4217.4658203125","4737.31787109375","4941.68310546875","5268.86181640625","5277.87939453125","5725.23193359375","6091.4619140625","6078.29443359375","5694.3544921875","6091.212890625","5486.8447265625","5695.5556640625","5697.8095703125","5804.14892578125","5956.48388671875","","",
"Latvia","LVA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.280151367188","518.493774414063","578.263427734375","602.389587402344","756.373046875","807.578308105469","899.883178710938","1041.74890136719","1085.89416503906","1028.09216308594","1067.8974609375","1093.87268066406","1146.00842285156","1217.72399902344","1296.14685058594","1405.77563476563","1598.26293945313","1682.34423828125","","",
"Macao SAR, China","MAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.885848999023","160.968811035156","178.758972167969","196.388000488281","217.178939819336","230.671737670898","262.251953125","302.420532226563","315.614227294922","360.700500488281","375.591461181641","389.136291503906","403.869720458984","418.795745849609","402.656219482422","401.167022705078","417.8916015625","438.091278076172","","",
"Monaco","MCO","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1629.19482421875","1744.24206542969","1852.64587402344","2101.54028320313","2214.5322265625","2300.5537109375","2330.36572265625","2399.306640625","2607.47509765625","2687.19311523438","2795.451171875","2888.01489257813","3004.11352539063","3249.36767578125","3466.77783203125","3405.18041992188","3017.78857421875","2991.0615234375","","",
"Moldova","MDA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.089401245117","124.59342956543","162.286483764648","167.780364990234","237.249572753906","281.018829345703","335.855224609375","372.097076416016","407.292663574219","482.554595947266","465.579956054688","455.938262939453","462.212310791016","486.265075683594","517.388488769531","515.7646484375","479.4990234375","476.731414794922","","",
"Madagascar","MDG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8592338562012","67.0907287597656","59.6801376342773","61.9554672241211","72.3851776123047","74.278190612793","76.5491104125977","71.7385406494141","68.9831771850586","68.9431533813477","72.2150955200195","70.9142456054688","61.6159324645996","59.8504905700684","73.6879425048828","83.7869033813477","91.8503875732422","85.4875793457031","","",
"Maldives","MDV","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768.748413085938","562.691833496094","639.921081542969","604.349792480469","707.669250488281","728.763000488281","841.161437988281","935.040344238281","1404.09924316406","1124.04260253906","998.138427734375","1003.38385009766","1114.77551269531","1109.43432617188","1147.91613769531","1279.92749023438","1593.72473144531","1506.9384765625","","",
"Middle East & North Africa","MEA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484.017989643997","531.719988368123","532.644868750283","535.169398069748","554.847023173334","566.553970408119","598.046134921826","633.590382251747","647.731201875448","790.1119755693","778.620827748779","800.778388602762","827.363513888023","886.759682727957","991.214703348938","1105.44012653625","1336.8266651316","1328.67406030053","","",
"Mexico","MEX","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","479.721832275391","522.086364746094","552.867248535156","651.51220703125","702.891479492188","721.914245605469","762.926574707031","804.386413574219","829.2451171875","868.891662597656","886.7685546875","914.996948242188","973.206115722656","1000.90454101563","984.433227539063","1026.03564453125","1020.01184082031","1035.58508300781","","",
"Marshall Islands","MHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","456.529388427734","431.400360107422","395.283203125","394.384582519531","479.121124267578","631.924926757813","660.142211914063","572.292663574219","549.21337890625","516.7705078125","529.112426757813","526.967712402344","540.869262695313","575.062805175781","587.0986328125","693.586669921875","732.353210449219","709.675598144531","","",
"Middle income","MIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.82837598531","204.835441284031","214.267137501777","229.734780833414","245.688876464996","267.209839415574","293.314496499313","317.024422361228","343.326314825008","379.976525793153","390.119186520788","415.464289987869","447.155997133043","484.031549393696","514.553155088287","547.153366314367","569.379667235004","606.518327208749","","",
"North Macedonia","MKD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","543.463989257813","505.312255859375","566.118835449219","585.794189453125","599.337951660156","595.871459960938","633.822326660156","607.315368652344","682.690612792969","712.530090332031","756.894226074219","756.958862304688","783.2470703125","850.365112304688","840.965515136719","877.221252441406","944.798095703125","926.917602539063","","",
"Mali","MLI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.4800262451172","68.7030639648438","67.4116973876953","75.6142501831055","78.218017578125","79.227424621582","86.9742202758789","85.9662780761719","85.6396636962891","90.3437881469727","84.5143203735352","73.9663848876953","67.730354309082","73.7817840576172","88.3294448852539","84.2726745605469","80.3429412841797","84.162956237793","","",
"Malta","MLT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1210.79943847656","1301.58483886719","1515.57702636719","1656.00512695313","1738.49426269531","1938.25329589844","2053.986328125","2050.66577148438","2093.54833984375","2120.0615234375","2286.5439453125","2455.24536132813","2548.91284179688","2766.521484375","3165.25708007813","3383.76904296875","3552.17138671875","3943.09594726563","","",
"Myanmar","MMR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9790687561035","24.6572227478027","31.574499130249","35.5302810668945","42.7824478149414","46.987361907959","52.2241249084473","53.389820098877","62.7239875793457","69.708740234375","66.5241012573242","69.5518951416016","98.1208190917969","140.925903320313","209.146682739258","280.677673339844","272.885925292969","287.640747070313","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","337.521284307096","374.736504849235","380.987354842484","390.72673066888","414.242431152808","428.708457448365","450.925800104709","482.968173570686","510.537107801193","598.930824959946","613.669238552374","621.930620196476","623.026573023001","639.147995927213","700.189135252933","764.709604764639","972.754986178091","994.98638165109","","",
"Montenegro","MNE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210.092758178711","194.513427734375","210.264190673828","179.547882080078","204.54167175293","202.147003173828","223.064315795898","270.822204589844","331.591552734375","317.981414794922","282.361450195313","318.500762939453","384.589721679688","452.180328369141","502.462493896484","516.559326171875","542.194946289063","518.130615234375","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7509269714355","24.2538471221924","26.8195972442627","29.6441535949707","30.2263507843018","41.8495559692383","43.9799041748047","42.4593772888184","37.6455307006836","42.4719161987305","46.0480651855469","42.8115921020508","52.9279441833496","58.1943855285645","68.0928344726563","62.9190902709961","62.6438331604004","61.7770576477051","","",
"Mauritania","MRT","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.384048461914","106.376792907715","117.765953063965","121.854446411133","116.216354370117","121.627555847168","110.29150390625","120.991584777832","126.703956604004","126.319068908691","111.170906066895","109.22412109375","120.615127563477","136.536727905273","165.500381469727","181.931915283203","157.516586303711","170.149353027344","","",
"Mauritius","MUS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270.491577148438","287.83837890625","323.145538330078","345.988616943359","387.184997558594","427.934600830078","452.836730957031","478.000823974609","571.749328613281","627.755981445313","716.416564941406","714.240356445313","746.551452636719","858.456665039063","1062.96337890625","1152.15759277344","1208.34094238281","1278.01147460938","","",
"Malawi","MWI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8933868408203","33.4230308532715","24.6241397857666","32.0081939697266","41.3833618164063","45.2868156433105","54.2050743103027","65.5645599365234","78.3040237426758","79.7265853881836","73.2705612182617","78.7732543945313","89.851676940918","127.547698974609","111.899681091309","109.013259887695","114.65845489502","114.819000244141","","",
"Malaysia","MYS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355.985046386719","380.882781982422","398.552612304688","461.589538574219","485.759094238281","485.833129882813","578.627624511719","610.193054199219","632.3173828125","664.422424316406","667.551818847656","739.36669921875","816.535217285156","860.276550292969","964.613403320313","1040.61694335938","1053.63330078125","1138.96411132813","","",
"North America","NAC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4349.94576124461","4684.42745694863","5074.38135518652","5459.6055242321","5802.14328648013","6139.52961721171","6497.42043300698","6834.72126621942","7068.77771866943","7347.49547190327","7590.4536805699","7783.59737611531","8032.78203937543","8232.89298590204","8617.22783245294","9048.53901528153","9425.21884515215","9708.64492387185","","",
"Namibia","NAM","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","486.762725830078","489.436248779297","527.395385742188","561.223510742188","656.393310546875","687.099487304688","743.965942382813","821.741271972656","782.173217773438","709.782836914063","805.460205078125","856.643005371094","868.815795898438","856.791320800781","852.663940429688","1058.2705078125","965.706420898438","895.359558105469","","",
"New Caledonia","NCL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8186302185059","42.2339630126953","44.4114036560059","44.5823974609375","45.2000923156738","55.1039085388184","59.1075553894043","55.4391708374023","58.1928253173828","60.250659942627","54.7817878723145","53.2956581115723","51.3269462585449","53.8721656799316","55.9264717102051","69.5556564331055","61.6790428161621","78.8516464233398","","",
"Nigeria","NGA","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9091949462891","80.914176940918","71.9635238647461","155.212799072266","151.679550170898","157.727905273438","156.902679443359","154.864807128906","159.838073730469","170.639083862305","166.71028137207","174.64958190918","181.712921142578","194.844757080078","201.175338745117","217.459915161133","214.56201171875","221.095001220703","","",
"Nicaragua","NIC","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.999649047852","154.614166259766","161.564559936523","155.940521240234","187.655151367188","203.342575073242","214.371566772461","260.794677734375","275.55078125","283.866821289063","278.186981201172","314.16455078125","347.105895996094","360.387908935547","404.980346679688","423.591735839844","486.956390380859","506.154968261719","","",
"Netherlands","NLD","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2466.14526367188","2685.15112304688","2987.4580078125","3095.60424804688","3264.33325195313","3425.68286132813","3723.125","3979.69775390625","4316.76904296875","4465.50244140625","4585.03369140625","4779.419921875","4989.33056640625","5219.263671875","5213.53466796875","5205.19873046875","5304.12841796875","5513.10009765625","","",
"Norway","NOR","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2856.92626953125","3037.67041015625","3429.11572265625","3562.197265625","3761.81811523438","3995.39672851563","4299.99658203125","4525.4619140625","4945.30029296875","5055.81396484375","5190.60791015625","5492.0771484375","5774.39208984375","6012.88427734375","6192.90380859375","6144.0849609375","6143.79833984375","6518.873046875","","",
"Nepal","NPL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8087539672852","55.8809928894043","57.7229270935059","58.991024017334","65.6376266479492","67.5714569091797","63.8285179138184","69.4935989379883","77.3716049194336","82.4649887084961","96.775993347168","103.147216796875","110.830848693848","119.495407104492","138.119293212891","153.716033935547","156.020065307617","150.073425292969","","",
"Nauru","NRU","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","740.725219726563","746.777038574219","732.160400390625","725.820373535156","598.751953125","509.469207763672","579.364868164063","868.494262695313","1348.57177734375","585.400024414063","708.856079101563","660.832824707031","713.988647460938","708.382019042969","927.958679199219","1381.18884277344","1556.46875","1309.59326171875","","",
"New Zealand","NZL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607.13500976563","1693.32580566406","1834.47082519531","1853.05151367188","1985.01403808594","2123.63500976563","2395.607421875","2439.896484375","2709.59399414063","2940.1240234375","2983.40209960938","3088.91674804688","3141.43579101563","3335.73803710938","3467.6611328125","3481.53271484375","3660.6025390625","3767.51342773438","","",
"OECD members","OED","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2255.3911294814","2420.02041840229","2596.87992918326","2762.8290938339","2918.33784316741","3077.01798577727","3284.78093231313","3461.9169873487","3635.29578255146","3804.18634885016","3930.98060591208","4104.55361114571","4232.66647112417","4408.87986456311","4567.03388212734","4750.89325002649","4926.53393105564","5109.36158484873","","",
"Oman","OMN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1067.40869140625","1134.45922851563","1155.32141113281","1119.71533203125","1066.37829589844","954.795776367188","900.530151367188","983.330017089844","868.483459472656","1249.82568359375","1218.57446289063","1074.42907714844","1118.24951171875","1213.65625","1504.35546875","1833.01135253906","1856.94128417969","1590.84326171875","","",
"Other small states","OSS","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","476.032946612659","509.369552231935","552.988132513884","596.435803693993","622.114316044472","617.791499682489","654.254043735919","714.429987457644","755.618512961681","837.004614630956","813.849223629424","819.363728455802","862.847698222828","947.913606232953","1015.83225004477","1167.47528519701","1185.62242260419","1156.84331763004","","",
"Pakistan","PAK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.1307525634766","82.4396667480469","88.3423690795898","79.5714416503906","83.0163040161133","104.270904541016","115.194694519043","126.765182495117","119.962890625","108.857971191406","108.958885192871","101.039237976074","105.021881103516","120.498001098633","131.626190185547","134.757171630859","149.724502563477","160.558456420898","","",
"Panama","PAN","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.338073730469","591.462646484375","613.947326660156","608.734741210938","695.308776855469","658.471618652344","765.54248046875","913.679931640625","993.77685546875","1017.36364746094","1097.88134765625","1131.18310546875","1236.90161132813","1336.49951171875","1461.77355957031","1513.58837890625","1680.99743652344","1794.80969238281","","",
"Peru","PER","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","233.020111083984","259.825042724609","286.718048095703","300.718170166016","298.655944824219","302.547454833984","331.349304199219","358.778015136719","401.956573486328","448.297393798828","464.760314941406","480.676422119141","531.150268554688","559.884643554688","613.142639160156","637.191101074219","670.3798828125","681.234558105469","","",
"Philippines","PHL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.602851867676","101.635375976563","97.143440246582","118.980751037598","126.961715698242","165.929565429688","178.907302856445","191.282836914063","205.396759033203","222.651138305664","236.43928527832","240.050338745117","267.013916015625","291.955596923828","287.235412597656","317.272430419922","344.158782958984","371.742340087891","","",
"Palau","PLW","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","872.707641601563","838.25634765625","887.699462890625","980.777709960938","1159.19995117188","1160.66271972656","1208.09118652344","1275.76708984375","1169.013671875","1203.35278320313","1360.4775390625","1352.78967285156","1500.740234375","1555.50805664063","1652.76818847656","1652.47644042969","1809.44128417969","1777.79992675781","","",
"Papua New Guinea","PNG","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.8471755981445","73.6030426025391","87.1230392456055","83.0724411010742","92.9340515136719","88.6260986328125","60.2551002502441","66.5606079101563","58.2792472839355","66.8415756225586","65.8881301879883","72.3842620849609","87.8027420043945","102.031150817871","129.046722412109","78.1989364624023","104.488952636719","103.899589538574","","",
"Poland","POL","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564.339904785156","630.3447265625","715.971923828125","730.54248046875","782.768493652344","806.794311523438","877.985290527344","985.815612792969","1167.31713867188","1268.25354003906","1351.81958007813","1424.48791503906","1477.89282226563","1575.04553222656","1626.76696777344","1717.35925292969","1814.88317871094","1958.16760253906","","",
"Pre-demographic dividend","PRE","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4013562839892","70.0062947024686","68.6905301758742","97.0550832513793","110.484130024571","112.718358940211","119.25206703297","127.796155789801","131.082027437056","140.223510565739","134.066628248602","135.025433548481","136.88043776708","149.116349884837","151.643114217469","161.955519281555","149.493723949748","149.079237621924","","",
"Puerto Rico","PRI","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure per capita, PPP (current international $)","SH.XPD.CHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
